Strain,Metal_atomic_mass,Chalcogen_atomic_mass,Direction,Crack length,Temperature,Stress
0.079,95.95,78.971,zigzag,1,500,1.023547508
0.08,95.95,78.971,zigzag,1,500,0
0.081,95.95,78.971,zigzag,1,500,0
0.082,95.95,78.971,zigzag,1,500,0
0.083,95.95,78.971,zigzag,1,500,0
0.084,95.95,78.971,zigzag,1,500,0
0.085,95.95,78.971,zigzag,1,500,0
0.086,95.95,78.971,zigzag,1,500,0
0.087,95.95,78.971,zigzag,1,500,0
0.088,95.95,78.971,zigzag,1,500,0
0.089,95.95,78.971,zigzag,1,500,0
0.09,95.95,78.971,zigzag,1,500,0
0.091,95.95,78.971,zigzag,1,500,0
0.092,95.95,78.971,zigzag,1,500,0
0.093,95.95,78.971,zigzag,1,500,0
0.094,95.95,78.971,zigzag,1,500,0
0.095,95.95,78.971,zigzag,1,500,0
0.096,95.95,78.971,zigzag,1,500,0
0.097,95.95,78.971,zigzag,1,500,0
0.098,95.95,78.971,zigzag,1,500,0
0.099,95.95,78.971,zigzag,1,500,0
0.1,95.95,78.971,zigzag,1,500,0
0.101,95.95,78.971,zigzag,1,500,0
0.102,95.95,78.971,zigzag,1,500,0
0.103,95.95,78.971,zigzag,1,500,0
0.104,95.95,78.971,zigzag,1,500,0
0.105,95.95,78.971,zigzag,1,500,0
0.106,95.95,78.971,zigzag,1,500,0
0.107,95.95,78.971,zigzag,1,500,0
0.108,95.95,78.971,zigzag,1,500,0
0.109,95.95,78.971,zigzag,1,500,0
0.11,95.95,78.971,zigzag,1,500,0
0.111,95.95,78.971,zigzag,1,500,0
0.112,95.95,78.971,zigzag,1,500,0
0.113,95.95,78.971,zigzag,1,500,0
0.114,95.95,78.971,zigzag,1,500,0
0.115,95.95,78.971,zigzag,1,500,0
0.116,95.95,78.971,zigzag,1,500,0
0.117,95.95,78.971,zigzag,1,500,0
0.118,95.95,78.971,zigzag,1,500,0
0.119,95.95,78.971,zigzag,1,500,0
0.12,95.95,78.971,zigzag,1,500,0
0.121,95.95,78.971,zigzag,1,500,0
0.122,95.95,78.971,zigzag,1,500,0
0.123,95.95,78.971,zigzag,1,500,0
0.124,95.95,78.971,zigzag,1,500,0
0.125,95.95,78.971,zigzag,1,500,0
0.126,95.95,78.971,zigzag,1,500,0
0.127,95.95,78.971,zigzag,1,500,0
0.128,95.95,78.971,zigzag,1,500,0
0.129,95.95,78.971,zigzag,1,500,0
0.13,95.95,78.971,zigzag,1,500,0
0.131,95.95,78.971,zigzag,1,500,0
0.132,95.95,78.971,zigzag,1,500,0
0.133,95.95,78.971,zigzag,1,500,0
0.134,95.95,78.971,zigzag,1,500,0
0.135,95.95,78.971,zigzag,1,500,0
0.136,95.95,78.971,zigzag,1,500,0
0.137,95.95,78.971,zigzag,1,500,0
0.138,95.95,78.971,zigzag,1,500,0
0.139,95.95,78.971,zigzag,1,500,0
0.14,95.95,78.971,zigzag,1,500,0
0.141,95.95,78.971,zigzag,1,500,0
0.142,95.95,78.971,zigzag,1,500,0
0.143,95.95,78.971,zigzag,1,500,0
0.144,95.95,78.971,zigzag,1,500,0
0.145,95.95,78.971,zigzag,1,500,0
0.146,95.95,78.971,zigzag,1,500,0
0.147,95.95,78.971,zigzag,1,500,0
0.148,95.95,78.971,zigzag,1,500,0
0.149,95.95,78.971,zigzag,1,500,0
0.15,95.95,78.971,zigzag,1,500,0
0.151,95.95,78.971,zigzag,1,500,0
0.152,95.95,78.971,zigzag,1,500,0
0.153,95.95,78.971,zigzag,1,500,0
0.154,95.95,78.971,zigzag,1,500,0
0.155,95.95,78.971,zigzag,1,500,0
0.156,95.95,78.971,zigzag,1,500,0
0.157,95.95,78.971,zigzag,1,500,0
0.158,95.95,78.971,zigzag,1,500,0
0.159,95.95,78.971,zigzag,1,500,0
0.16,95.95,78.971,zigzag,1,500,0
0.161,95.95,78.971,zigzag,1,500,0
0.162,95.95,78.971,zigzag,1,500,0
0.163,95.95,78.971,zigzag,1,500,0
0.164,95.95,78.971,zigzag,1,500,0
0.165,95.95,78.971,zigzag,1,500,0
0.166,95.95,78.971,zigzag,1,500,0
0.167,95.95,78.971,zigzag,1,500,0
0.168,95.95,78.971,zigzag,1,500,0
0.169,95.95,78.971,zigzag,1,500,0
0.17,95.95,78.971,zigzag,1,500,0
0.171,95.95,78.971,zigzag,1,500,0
0.172,95.95,78.971,zigzag,1,500,0
0.173,95.95,78.971,zigzag,1,500,0
0.174,95.95,78.971,zigzag,1,500,0
0.175,95.95,78.971,zigzag,1,500,0
0.176,95.95,78.971,zigzag,1,500,0
0.177,95.95,78.971,zigzag,1,500,0
0.178,95.95,78.971,zigzag,1,500,0
0.179,95.95,78.971,zigzag,1,500,0
0.18,95.95,78.971,zigzag,1,500,0
0.181,95.95,78.971,zigzag,1,500,0
0.182,95.95,78.971,zigzag,1,500,0
0.183,95.95,78.971,zigzag,1,500,0
0.184,95.95,78.971,zigzag,1,500,0
0.185,95.95,78.971,zigzag,1,500,0
0.186,95.95,78.971,zigzag,1,500,0
0.187,95.95,78.971,zigzag,1,500,0
0.188,95.95,78.971,zigzag,1,500,0
0.189,95.95,78.971,zigzag,1,500,0
0.19,95.95,78.971,zigzag,1,500,0
0.191,95.95,78.971,zigzag,1,500,0
0.192,95.95,78.971,zigzag,1,500,0
0.193,95.95,78.971,zigzag,1,500,0
0.194,95.95,78.971,zigzag,1,500,0
0.195,95.95,78.971,zigzag,1,500,0
0.196,95.95,78.971,zigzag,1,500,0
0.197,95.95,78.971,zigzag,1,500,0
0.198,95.95,78.971,zigzag,1,500,0
0.199,95.95,78.971,zigzag,1,500,0
0.2,95.95,78.971,zigzag,1,500,0
0.201,95.95,78.971,zigzag,1,500,0
0.202,95.95,78.971,zigzag,1,500,0
0.203,95.95,78.971,zigzag,1,500,0
0.204,95.95,78.971,zigzag,1,500,0
0.205,95.95,78.971,zigzag,1,500,0
0.206,95.95,78.971,zigzag,1,500,0
0.207,95.95,78.971,zigzag,1,500,0
0.208,95.95,78.971,zigzag,1,500,0
0.209,95.95,78.971,zigzag,1,500,0
0.21,95.95,78.971,zigzag,1,500,0
0.211,95.95,78.971,zigzag,1,500,0
0.212,95.95,78.971,zigzag,1,500,0
0.213,95.95,78.971,zigzag,1,500,0
0.214,95.95,78.971,zigzag,1,500,0
